Id,User Name,Personal URL,Profile Cover Image Status,Profile Verification Status,Profile Text Color,Profile Page Color,Profile Theme Color,Is Profile View Size Customized?,UTC Offset,Location,Location Public Visibility,User Language,Profile Creation Timestamp,User Time Zone,Num of Followers,Num of People Following,Num of Status Updates,Num of Direct Messages,Profile Category,Avg Daily Profile Visit Duration in seconds,Avg Daily Profile Clicks,Profile Image,Num of Profile Likes
S0LK0TOT5NGMDB14,XlOra67vy5nEq,,Set,Verified,53c0d6,ffffff,051929,False,3600.0,,enabled,en,Fri Jul 10 03:42:47 +0000 2009,London,860983,930,11840,4064,unknown,17.945,4.9986,S0LK0TOT5NGMDB14.png,886
A1KIH3KH7KBFJ392,x0MukWwvbkP,,Set,Not verified,00adcd,042587,00adcd,False,10800.0,Jeddah - Saudi Arabia,Enabled,en,Wed Dec 22 13:07:02 +0000 2010,Riyadh,51521,3541,56405,208,business,31.789,4.3945,A1KIH3KH7KBFJ392.png,11535
20DA377CCR22RQF8,xLLPAvu3QLZh,,Set,Verified,0084b4,ffffff,083828,False,7200.0,España,Enabled,es,Mon May 09 10:48:30 +0000 2011,Madrid,1216743,201,36878,4032,government,39.63,2.0722,20DA377CCR22RQF8.png,2139
2J9TAPP7JPIKOMM1,srg9t_d2a6rh,,Set,Pending,fa743e,eadeaa,e0dddc,False,25200.0,Jakarta,Enabled,en,Fri Feb 25 14:13:24 +0000 2011,Jakarta,125666,2881,258268,242,business,16.573,2.1594,2J9TAPP7JPIKOMM1.png,189
1FMIBN79GEI02ERS,jYOnAvt8KucmE,,Set,Verified,45c844,efefef,,False,7200.0,Paris,Enabled,fr,Sun Sep 11 14:13:21 +0000 2011,Paris,19908,635,12016,84,celebrity,31.41,2.4273,1FMIBN79GEI02ERS.png,1683
BOO0RTKSI0QN80IK,GnJKfTKfI,,Set,Verified,1da1f2,ddeef6,c0deed,True,-25200.0,"Cody, Wyoming",Enabled,en,Sun Mar 22 17:18:50 +0000 2009,Pacific Time (US & Canada),250574,196,436,2263,unknown,19.833,1.586,BOO0RTKSI0QN80IK.png,322
NLA452GBKSD0AEO5,VG_3RtXHmC1i3U,https://blob/1e.1j9hmv.com,Set,Verified,6380a2,efefef,131516,False,-18000.0,680+ properties. 54 countries,Disabled,en,Sun May 03 15:24:03 +0000 2009,Central Time (US & Canada),90678,18159,319174,1947,business,15.156,3.8205,NLA452GBKSD0AEO5.png,8454
NF3QB4SC25GJ6M3R,DAT8yKo1,,Set,Verified,60dff0,e3e2de,050505,False,39600.0,"Los Angeles, Melbourne",Enabled,en,Wed Mar 11 09:36:50 +0000 2009,Sydney,1337606,416,28819,2578,government,26.777,1.6266,NF3QB4SC25GJ6M3R.png,2800
T2FTBSPSH5KQ1P80,iqh,https://blob/sxa9KdrdaD.com,Not set,Verified,cc3366,efefef,dd2e44,False,19800.0,"Mumbai, INDIA",Enabled,en,Wed Jul 29 09:28:18 +0000 2009,New Delhi,3831483,97,17527,1014,celebrity,19.461,3.912,T2FTBSPSH5KQ1P80.png,34
S4LAL36BF97E390J,k55QvnLb5IHeJ9,,Set,Pending,ff0000,ddffcc,badfcd,False,-18000.0,"Atlanta, GA",enabled,en,Mon Apr 06 23:07:21 +0000 2009,Quito,379092,154713,109818,547,celebrity,10.259,5.297,S4LAL36BF97E390J.png,1510
PHTS8MA14R1MBOC4,whDYwvp,https://blob/HqOmlwpZv.com,Set,Verified,138c88,ddeef6,138c88,False,-18000.0,,Disabled,tr,Fri May 13 07:24:53 +0000 2011,Quito,41914,2,2251,34,unknown,35.275,0.5837,PHTS8MA14R1MBOC4.png,1
S8OSKJP7AAAPMD6N,1cP0ingbd,,Set,Verified,ea660a,252429,000103,False,7200.0,"Lorient, Morbihan",Enabled,fr,Wed Jul 20 07:46:18 +0000 2011,Amsterdam,258776,359,23709,872,celebrity,30.538,1.6365,S8OSKJP7AAAPMD6N.png,1694
NG8F5HFQPN95S2AL,sLwDQTtgbaz,https://blob/myjvodiyp..com,Set,Not verified,ed3426,ddffcc,000000,False,7200.0,Norway,Enabled,en,Wed Feb 18 13:56:16 +0000 2009,Copenhagen,61826,1806,14007,1335,celebrity,24.596,2.5756,NG8F5HFQPN95S2AL.png,3405
DLIK1R2C4HF6T2KR,vonYS1Ysyyf3N,,Not set,Verified,0084b4,ddeef6,c0deed,False,-25200.0,,disabled,en,Sat Dec 06 10:10:54 +0000 2008,Pacific Time (US & Canada),85575906,0,88,121837,unknown,24.295,,DLIK1R2C4HF6T2KR.png,732
2LJ653A1M33LEL2A,h8hYRjIoR,,Set,Not verified,1da1f2,ddeef6,c0deed,True,-10800.0,"Santiago, Chile. ",disabled,es,Thu May 27 16:51:27 +0000 2010,Santiago,504631,1012,14946,1353,celebrity,24.613,3.5489,2LJ653A1M33LEL2A.png,549
D3KD5NAK323FLN5D,myA2dAPx,,Set,Verified,0084b4,ddeef6,c0deed,False,7200.0,"Gauteng, South African   ",Enabled,en,Tue Jan 17 11:35:25 +0000 2012,Harare,128772,4458,33616,429,celebrity,5.714,3.4729,D3KD5NAK323FLN5D.png,2485
NMB8PARBQR95IGGB,MUSQXQU,,Set,Pending,1b95e0,ddeef6,c0deed,False,14400.0,"Dubai, United Arab Emirates",enabled,en,Sun Mar 03 16:01:04 +0000 2013,Muscat,369,49,5222,24,unknown,24.075,2.4118,NMB8PARBQR95IGGB.png,718
192TOAEKE97DMS29,AeNSeQTG4,,Not set,Verified,ff0051,f5f5f5,363636,False,-25200.0,"Los Angeles, CA",enabled,en,Thu Mar 12 19:30:20 +0000 2009,Pacific Time (US & Canada),18686,1438,15693,433,celebrity,7.988,3.6474,192TOAEKE97DMS29.png,17727
CAF0J7IDF9SIGJD5,eTGvnfCroJy38l,https://blob/ivf4uo.oc.com,Set,Not verified,009999,efefef,131516,False,19800.0,India,Disabled,en,Mon Aug 10 12:38:35 +0000 2009,Mumbai,258,42,602,8,unknown,31.832,0.3982,CAF0J7IDF9SIGJD5.png,0
6RFH19H47EH9Q7FT,eutp1aWAimJNC,,Set,Verified,0084b4,c0dfec,022330,False,,In your heart,Enabled,en,Mon Mar 23 04:44:53 +0000 2009,,3478817,829,24037,3022,government,18.226,3.0298,6RFH19H47EH9Q7FT.png,5929
M866SFA5K60BCF7H,9lHVeIRLr,,Set,Verified,4a913c,a8a8a8,094c3a,False,-25200.0,"Eugene, Ore.",Enabled,en,Wed Jul 15 19:21:30 +0000 2009,Pacific Time (US & Canada),107298,691,27696,638,celebrity,29.86,3.1343,M866SFA5K60BCF7H.png,10804
5JP03NNMQGMJ9GNS,rgHxu8XeC,,Set,Verified,c50000,fffffe,fffffe,False,-14400.0,,Enabled,en,Fri Mar 13 15:38:45 +0000 2009,Eastern Time (US & Canada),3531803,3011,92833,11217,government,11.88,9.4074,5JP03NNMQGMJ9GNS.png,14939
0656LC7K9D5CM3LA,lwZrCpY9fL,https://blob/gR6meNezeh.com,Set,Verified,1da1f2,ddeef6,c0deed,True,-25200.0,,Disabled,en,Tue Sep 29 21:03:48 +0000 2015,Pacific Time (US & Canada),8706,12,245,60,business,27.274,1.9516,0656LC7K9D5CM3LA.png,37
LAQ7E6HQ2DF060OA,bMtMccK5ipehB,,Set,Verified,355d92,dedede,003875,False,-14400.0,"Washington, DC",Enabled,en,Mon Aug 17 14:43:00 +0000 2009,Eastern Time (US & Canada),5639796,987,20515,13044,celebrity,32.465,1.4124,LAQ7E6HQ2DF060OA.png,3056
N6KK2Q3O07SNJ9E2,CTsU5ork7,https://blob/xzu0z09ti.com,Set,Not verified,0084b4,ddeef6,c0deed,False,,Jl. Bulevard Ahmad Yani Blok M,Enabled,en,Tue Oct 30 10:01:17 +0000 2012,,227777,9377,36379,67,business,18.935,5.5856,N6KK2Q3O07SNJ9E2.png,773
TIIBTPFJB9N05I8I,ii6FzOiZA,https://blob/sv:9_th82.com,,Verified,666666,ebebeb,ffffff,False,3600.0,United Kingdom,Enabled,en,Tue Dec 15 11:48:51 +0000 2009,London,129539,45375,710237,594,business,23.669,5.9414,TIIBTPFJB9N05I8I.png,243
DNIFD127FDL9EATB,Gs7uiBXe,https://blob/4tpjwb93o9.com,Not set,Verified,1387d4,efefef,edf6fa,False,32400.0,,Disabled,ja,Mon May 23 04:34:08 +0000 2011,Osaka,452652,398,106777,6554,business,33.099,4.8259,DNIFD127FDL9EATB.png,535
2ET59DGNN7J1MC1E,PtPuWKTinf,,Set,Verified,0084b4,c0dfec,022330,False,3600.0,"London, UK",disabled,en,Fri Feb 06 00:18:11 +0000 2009,London,1199433,1079,54805,3090,celebrity,48.706,3.1237,2ET59DGNN7J1MC1E.png,2703
T87RO0AE1ERNG4L1,dsxedpa_1Rbfg,https://blob/Epu6Gjgfaj.com,Set,Pending,0084b4,ddeef6,ffffff,False,18000.0,"Lahore, Punjab, Pakistan",Enabled,en,Mon Jan 23 18:10:22 +0000 2012,Islamabad,1052,15,4178,5,unknown,39.639,3.1529,T87RO0AE1ERNG4L1.png,41
M2SG1CBOF326NQJ6,vqc4orhEmw7,,Set,Verified,2fc2ef,252429,1a1b1f,False,19800.0,India,Enabled,en,Tue Nov 09 07:54:44 +0000 2010,New Delhi,998889,393,30951,259,business,12.291,8.1525,M2SG1CBOF326NQJ6.png,114762
7H722724059T49AJ,WLm2Pkich_rctk,https://blob/3xgi3s7ftb.com,Set,Not verified,0084b4,ddeef6,c0deed,False,,,??,ja,Fri Aug 31 04:56:26 +0000 2012,,4435,1,1809,105,unknown,22.668,1.572,7H722724059T49AJ.png,13
E5TH70BK7TE4H14G,ZzOQA5CI,,Set,Verified,0084b4,ddeef6,c0deed,False,-14400.0,Ottawa,Enabled,en,Thu Jan 22 13:16:55 +0000 2009,Eastern Time (US & Canada),30110,4867,13836,590,celebrity,23.672,11.0803,E5TH70BK7TE4H14G.png,1759
NDI4EKPT77KEL36D,aAtc67tt,,Set,Verified,d21033,ffffff,d21033,False,7200.0,Enschede,??,nl,Thu Sep 17 09:40:09 +0000 2009,Amsterdam,124335,109,33184,789,business,15.038,3.3123,NDI4EKPT77KEL36D.png,531
G78T24PA0D9BPEK7,HtXY9D1VgTM,,Set,Verified,009999,efefef,131516,False,-14400.0,"New York City, NY",Enabled,en,Fri Apr 24 17:11:22 +0000 2009,Eastern Time (US & Canada),99144,2213,81004,2003,business,38.844,1.234,G78T24PA0D9BPEK7.png,3626
QC42IK5FEMHI2ONF,TdhrF2i4iE,https://blob/46tu3jlht.com,Set,Verified,4a913c,ddeef6,c0deed,False,10800.0,"Riga, Latvia",Enabled,en,Wed Nov 02 23:35:49 +0000 2011,Riga,612,2484,1186,8,unknown,29.432,0.5595,QC42IK5FEMHI2ONF.png,19
CPJT2PIJJRF4PFRN,CH2sx3e7cok4Acr,,Set,Not verified,f10db7,fe91cb,131516,False,-25200.0,"San Diego, california",Disabled,en,Mon Feb 01 05:15:08 +0000 2010,Pacific Time (US & Canada),18518,6243,30046,348,business,16.2,6.3392,CPJT2PIJJRF4PFRN.png,3862
LSAMN2G7MHSNQ6ML,xuJfRd3lkSSfWo,https://blob/ql/y/t0etg.com,Set,Verified,fa0808,18ebf2,ffffff,False,-18000.0,Los Angeles,enabled,es,Tue Jun 01 23:21:00 +0000 2010,Quito,3144503,937,45064,7650,government,35.049,2.048,LSAMN2G7MHSNQ6ML.png,145
I9HJOF4S0GPJ3LBK,taiJsy_i,,Set,Verified,1da1f2,ddeef6,c0deed,True,,,Disabled,ja,Sat Jul 30 21:01:07 +0000 2011,,103738,1036,6629,957,unknown,11.122,2.8128,I9HJOF4S0GPJ3LBK.png,556
DE0RDL37R0PEAAJG,ke3HwEVqnrnI2Yg,,Set,Not verified,0084b4,ddeef6,cf142a,False,-14400.0,Venezuela,Disabled,es,Sun Feb 21 22:10:39 +0000 2010,Caracas,78397,119,307024,726,business,39.996,6.8987,DE0RDL37R0PEAAJG.png,2
LJN4MPKMROPGKMQN,4DPncTVgN,https://blob/kLc08a1gad.com,Set,Verified,1da1f2,ddeef6,c0deed,True,-36000.0,,disabled,it,Wed Aug 31 13:48:33 +0000 2011,Hawaii,300423,401,37392,1924,business,21.612,14.5551,LJN4MPKMROPGKMQN.png,62
DEIBA9TJN6FNAA4C,51nHNs,https://blob/jr4o2shxp.com,Set,Verified,1da1f2,ddeef6,c0deed,True,7200.0,Bosnia and Herzegovina,disabled,en,Mon Apr 14 07:56:09 +0000 2014,Sarajevo,81707,87,2427,430,unknown,29.78,1.306,DEIBA9TJN6FNAA4C.png,355
FSPHRNFDEARNK0ED,SAUnZrhY5r0fJ,https://blob/2rPpppoLts.com,Set,Not verified,b31b1b,ffffff,ffffff,False,-14400.0,"Ithaca, New York",??,en,Tue Nov 23 19:42:31 +0000 2010,Eastern Time (US & Canada),4666,662,2472,79,unknown,25.083,3.1539,FSPHRNFDEARNK0ED.png,40
HROHHAGPC25K25OF,1C9TH,,Not set,Verified,666466,,,False,7200.0,South Africa,Enabled,en,Mon May 18 08:39:04 +0000 2009,Pretoria,304474,1475,19438,355,government,17.588,1.8146,HROHHAGPC25K25OF.png,5525
N0ONAETQDMH9LELB,ZHtS,https://blob/5ol/c6_scd.com,Not set,Verified,dd2e44,ddeef6,dbe9ed,False,-10800.0,Perú,Enabled,es,Wed Nov 09 14:38:55 +0000 2011,Santiago,95815,418,4022,422,government,27.079,6.3879,N0ONAETQDMH9LELB.png,171
FLQEO6E0RQN0GTGK,5w9dhUmHJR1,https://blob/b1f:yv7Nhe.com,Set,Verified,0084b4,ddeef6,c0deed,False,-25200.0,Newsrooms everywhere,Disabled,en,Tue Sep 13 01:06:02 +0000 2011,Pacific Time (US & Canada),2933737,38,4250,5661,unknown,34.104,4.58,FLQEO6E0RQN0GTGK.png,320
9RBEKM9AQ76GOAS7,v4WhL,https://blob/p88usr_0cc.com,Set,Verified,,ffffff,071a34,False,-14400.0,,Enabled,en,Sat Apr 04 04:00:10 +0000 2009,Eastern Time (US & Canada),128100,259,10180,1593,unknown,30.715,1.4052,9RBEKM9AQ76GOAS7.png,325
N7RS3C9E9LPMC5PE,DotZosbxS,https://blob/Hcyldvnta.com,Set,Not verified,d10000,efefef,f5f6ef,False,7200.0,Italy,Disabled,it,Mon May 17 10:35:31 +0000 2010,Rome,26960,85,2634,116,unknown,29.136,2.7027,N7RS3C9E9LPMC5PE.png,666
9FI7G09478EREJE0,3IK0bRlPfb_P,,Set,Not verified,0084b4,efefef,ffffff,False,3600.0,Bath & West Showground Bristol,disabled,en,Mon Feb 23 12:48:59 +0000 2009,London,15706,6332,6466,84,unknown,17.041,3.1894,9FI7G09478EREJE0.png,3990
NRR1AMDOC042OK5D,CYMclNAMKE,,Set,Verified,2fc2ef,252429,000000,False,-14400.0,Worldwide,Enabled,en,Mon Jul 13 20:35:55 +0000 2009,Eastern Time (US & Canada),168558,141,31996,732,business,23.098,10.5736,NRR1AMDOC042OK5D.png,6732
S3724PKOE4E6PK2F,NXNLa9E,,Set,Verified,009999,efefef,131516,False,-25200.0,,Disabled,en,Thu Jun 18 19:30:20 +0000 2009,Pacific Time (US & Canada),54873,440,4805,463,unknown,25.513,2.0951,S3724PKOE4E6PK2F.png,4209
NE2I43NREH34RH6G,BBC1n0DLHwaf5,https://blob/i2llo8sfqt.com,Set,Verified,0098db,ddeef6,0098db,False,3600.0,Cymru,Enabled,en,Tue May 11 12:48:02 +0000 2010,London,24583,1910,38131,174,business,19.904,2.2199,NE2I43NREH34RH6G.png,8135
J8T0DSHRARKAOI22,tvYqAtWflP5ntJW,https://blob/czkhxtcq..com,Set,Not verified,1c3563,ddeef6,c0deed,False,39600.0,"Sydney, Australia",Disabled,en,Thu Jan 17 00:14:04 +0000 2013,Sydney,778,549,1408,51, ,11.04,2.1086,J8T0DSHRARKAOI22.png,104
80S1N24GHIT3FOHO,ouX6Hsxix,https://blob/49XX./c6n.com,Set,Not verified,faa005,95e8ec,f7f9fa,False,28800.0,Sign up to our Newsletter,Enabled,en,Thu Dec 17 08:17:38 +0000 2009,Kuala Lumpur,36827,544,3956,380,unknown,20.626,0.5156,80S1N24GHIT3FOHO.png,179
C6KNFM0H2I941LT5,ZQrDeQbAepw9a,,Set,Not verified,0084b4,c0dfec,022330,False,-14400.0,,disabled,es,Thu Apr 22 16:45:24 +0000 2010,Eastern Time (US & Canada),958027,769,193843,2278,celebrity,33.395,2.8224,C6KNFM0H2I941LT5.png,93
P597OOTRINC8LO98,bcCnm3ZUnR,https://blob/vA5ob7kj6.com,Set,Not verified,9d582e,eadeaa,2c1e09,False,-25200.0,The Word,disabled,en,Thu Jun 05 13:08:33 +0000 2008,Pacific Time (US & Canada),397012,1490,3478,2442,unknown,27.103,0.6713,P597OOTRINC8LO98.png,472
ENG4AIEQR9O3P273,6Fpee7CjZu_LwRR,,Set,Pending,abb8c2,ddeef6,c0deed,False,-21600.0,México City,enabled,es,Wed Feb 01 09:04:48 +0000 2012,Mexico City,20075,1399,11352,71,celebrity,29.133,3.8632,ENG4AIEQR9O3P273.png,4328
1BMT8E7LL6QMTH73,aSDtrc,,Not set,Not verified,4dbeed,c0dfec,002d5d,False,-14400.0,New York City,enabled,en,Wed Nov 30 17:39:26 +0000 2011,Eastern Time (US & Canada),2314,951,5266,85,unknown,26.776,1.4014,1BMT8E7LL6QMTH73.png,1232
535O56FPNH49BG56,iX3AVOaM5c1,,Set,Verified,0084b4,ddffcc,9ae4e8,False,19800.0,0172,Enabled,en,Fri Aug 07 06:51:33 +0000 2009,New Delhi,2812351,101,6347,138, ,21.95,1.3273,535O56FPNH49BG56.png,9845
7QEMQPEJ5IIK4A8O,rvYFbNEiy4cwD,,Not set,Verified,000000,efefef,2e2e2e,False,3600.0,Cloud 9,enabled,en,Wed Jan 14 15:36:56 +0000 2009,London,748364,590,33842,1636,business,26.507,1.1109,7QEMQPEJ5IIK4A8O.png,2371
QMIII6PDMA1OPKQ9,zMbSJTnOi7i,https://blob/dohonp49vr.com,Set,Verified,1da1f2,ddeef6,c0deed,True,-18000.0,México,Enabled,es,Mon Oct 12 17:29:11 +0000 2009,Central Time (US & Canada),644719,1231,23741,2476,government,14.763,0.7597,QMIII6PDMA1OPKQ9.png,126
E49A6H3ABCPH5FDL,5wsuK0giGk,https://blob/xx30k._ih.com,Set,Verified,56add6,ffcc33,05070a,False,-14400.0,Toronto,??,en,Fri Apr 03 16:20:43 +0000 2009,Eastern Time (US & Canada),29801,1934,94096,475,business,19.875,5.4184,E49A6H3ABCPH5FDL.png,27340
HTM5DM3LIM0C1RIH,kDTyrr4Yocq,https://blob/Wjpbyzwmy.com,Set,Pending,c40000,efefef,131516,False,3600.0,Nigeria,disabled,en,Mon Feb 08 11:57:51 +0000 2010,West Central Africa,900691,3,75888,899,government,19.683,3.9671,HTM5DM3LIM0C1RIH.png,13
52MFNME7G592398T,eDdzy,,Set,Verified,fe0000,ffffff,000000,False,3600.0,"Bracknell, UK",Enabled,en,Thu Feb 19 11:34:07 +0000 2009,London,13654,1975,4088,182,unknown,25.348,1.5406,52MFNME7G592398T.png,2796
AE7CPHIO1HCNBGHQ,CP9zv5ar,https://blob/x12osetUjp.com,Set,Not verified,0d0738,4b0304,0b5d5b,False,-14400.0,"New York, NY",Enabled,en,Mon Jan 26 16:16:33 +0000 2009,Eastern Time (US & Canada),21489,2312,6926,551,unknown,23.673,1.4591,AE7CPHIO1HCNBGHQ.png,571
JGMMQOSL6G7ALCLD,lIjsaUmaBZqJE,https://blob/7:isKu1oth.com,Set,Not verified,d02b55,99cc33,352726,False,7200.0,"Johannesburg, South Africa",Disabled,en,Mon Sep 13 11:50:12 +0000 2010,Pretoria,384095,731,12340,603,business,28.392,1.2977,JGMMQOSL6G7ALCLD.png,4650
1I2PBS0KQT1GN99K,rJkX8ZqfuFwq,,Set,Not verified,1b95e0,ddffcc,ffcc4d,False,-18000.0,Guayaquil - Ecuador,Disabled,es,Wed May 13 01:23:18 +0000 2009,Quito,82529,567,80820,499,celebrity,11.149,2.8243,1I2PBS0KQT1GN99K.png,1974
N7ESBFQQ0F66D5OO,qp2CgCO4r_3gy,,Set,Verified,0084b4,ddffcc,9ae4e8,False,-21600.0,"Los Angeles, CA",Enabled,en,Wed Sep 02 09:47:19 +0000 2009,Mountain Time (US & Canada),749996,523,6466,2870,unknown,18.636,5.675,N7ESBFQQ0F66D5OO.png,917
4OQRQ2HDI7LK97PO,7MiFIVM6,https://blob/9qrj4et562.com,Set,Verified,4f48b0,f3f3f3,ebebeb,False,7200.0,Milano,Enabled,it,Fri Oct 21 10:00:47 +0000 2011,Rome,2063485,300,287390,7200,unknown,34.101,8.4501,4OQRQ2HDI7LK97PO.png,4343
MIQLN7GMN2SG3G8H,Kt1Jrw,,Set,Verified,7d7d80,ddeef6,131516,False,,Paris - L.A ,Enabled,fr,Tue Mar 05 09:55:31 +0000 2013,,3029606,362,8033,1240,unknown,12.305,5.3227,MIQLN7GMN2SG3G8H.png,11130
L693C67KQKEILCK4,ssiElRhCPVPc1d,,Set,Verified,1da1f2,ddeef6,c0deed,True,14400.0,Москва,Enabled,ru,Wed Jul 11 04:04:56 +0000 2012,Muscat,98604,244,23409,303,celebrity,35.218,11.7319,L693C67KQKEILCK4.png,6920
2IH3R57I84JPLCST,OubdKQPH1bCa,,Set,Verified,1da1f2,ddeef6,c0deed,True,7200.0,Roma,Enabled,it,Mon Aug 12 12:36:51 +0000 2013,Rome,3138,525,7504,35,unknown,35.151,1.069,2IH3R57I84JPLCST.png,1686
MIRPO018R6OAFPM9,o6fnlcmsxS,https://blob/p0dgbzjiet.com,Set,Not verified,ff3300,a0c5c7,709397,False,25200.0,Indonesia,Enabled,en,Thu Oct 15 16:00:45 +0000 2009,Jakarta,5790269,967,19364,3188,celebrity,35.644,0.6933,MIRPO018R6OAFPM9.png,211
MC2PKPCCGALLQCT5,ddsZBBjtLx,https://blob/mtw3z.E11w.com,Set,Verified,1da1f2,ddeef6,c0deed,True,-36000.0,"Seoul, Korea",Disabled,ko,Tue Jan 17 02:53:05 +0000 2012,Hawaii,877072,51,578,6717,unknown,16.594,0.1628,MC2PKPCCGALLQCT5.png,5
63NS7041PB7EF9T4,prOZ0Q9B,https://blob/Rj/kt8KfNh.com,Set,Not verified,abb8c2,efefef,131516,False,-10800.0,Brasil,Disabled,pt,Wed Aug 19 22:14:10 +0000 2009,Brasilia,14250,117,1712,105,unknown,18.424,2.1731,63NS7041PB7EF9T4.png,119
E8406A4K06LHS87H,OovBaTpnb,https://blob//:/lEa7rw.com,Set,Verified,0099b9,95e8ec,ffffff,False,32400.0,,Disabled,ko,Fri Nov 05 16:09:34 +0000 2010,Seoul,2675822,41,4787,4453,celebrity,42.312,1.588,E8406A4K06LHS87H.png,0
1QHPPS3A8A2JBSHR,nrzrX9m_OaANqm,https://blob/::qfA6sz67.com,Not set,Not verified,cc3366,e6f6f9,dbe9ed,False,-14400.0,NYC/NJ/PA,Enabled,en,Sun Mar 14 01:36:16 +0000 2010,Eastern Time (US & Canada),38627,418,17157,400,government,,1.0783,1QHPPS3A8A2JBSHR.png,131
L0GE7LI2TBSC1I0K,PLlXMd_voDw,https://blob/odib6cwRno.com,Not set,Pending,0084b4,ddeef6,ffffff,False,10800.0,meetanimals@gmail.com,Disabled,tr,Sat Nov 17 09:54:16 +0000 2012,Athens,6029915,220,1896,3892,unknown,16.23,0.9766,L0GE7LI2TBSC1I0K.png,281
TDB5L9TKC6N4BF8L,l9Dmeik,,Set,Verified,0084b4,c0dfec,022330,False,-14400.0,,Disabled,en,Thu Aug 12 01:35:24 +0000 2010,Eastern Time (US & Canada),2927192,182,3080,802,unknown,17.21,2.1038,TDB5L9TKC6N4BF8L.png,1545
D38JFT5O13S6LTO4,hLttoFWn6K,,Set,Verified,239beb,263e5f,181863,False,-14400.0,United States,??,en,Thu Feb 10 23:41:26 +0000 2011,Eastern Time (US & Canada),15788,508,10319,117,unknown,24.834,5.8303,D38JFT5O13S6LTO4.png,1007
S8JNC7T1CN73GQLI,Afeds,,Set,Verified,4ea291,ffffff,4ea291,False,-10800.0,Brazil,Disabled,pt,Fri Apr 03 17:13:12 +0000 2009,Brasilia,426472,42,20801,3088,celebrity,18.239,2.5287,S8JNC7T1CN73GQLI.png,10405
0KATC646NK6EHD8I,ruNsSgjxNvJ,,Not set,Pending,e81c4f,000000,000000,False,-14400.0,"Suzhou,China",enabled,en,Thu Jan 08 08:37:15 +0000 2015,Eastern Time (US & Canada),106099,1365,2351,74, ,25.301,0.874,0KATC646NK6EHD8I.png,3897
1DDOJNHPEHG0EORI,BV7EMj5TcEzz,,Set,Not verified,1da1f2,ddeef6,c0deed,True,,,disabled,es,Tue Oct 12 04:40:22 +0000 2010,,164883,648,6159,166,unknown,28.584,,1DDOJNHPEHG0EORI.png,579
3TITAO1D8K4DO9R6,UexrhnS5eS7I,,Set,Verified,fab81e,ddeef6,c0deed,False,-10800.0,,??,en,Thu Oct 14 12:42:51 +0000 2010,Atlantic Time (Canada),21752,1233,3925,32,unknown,20.666,2.5826,3TITAO1D8K4DO9R6.png,703
EKHQTMH43ECOLJO0,NxOiaxKf,,Set,Not verified,038543,f6f6f6,acded6,False,-36000.0,Instagram: @EarthPix ,??,en,Tue Feb 05 22:50:43 +0000 2013,Hawaii,3079787,109,2682,6385,unknown,10.814,4.2954,EKHQTMH43ECOLJO0.png,2998
57DIIHAC3EQ2BP72,yiq2fRrbPh7Z,,Not set,Verified,1b95e0,000000,000000,False,7200.0,Stuttgart,Enabled,de,Mon Feb 10 19:06:39 +0000 2014,Amsterdam,557964,167,22396,1658,celebrity,12.498,3.268,57DIIHAC3EQ2BP72.png,3275
5D6J63G1LDKHD444,9hQathacKhd6We,https://blob/tzJ0tkuR5.com,Set,Not verified,1da1f2,ddeef6,c0deed,True,7200.0,Worldwide,Disabled,en,Wed Feb 11 14:19:13 +0000 2015,Belgrade,485,336,476,5,unknown,24.576,2.286,5D6J63G1LDKHD444.png,25
DDLMLKQP0LNDFCLS,10woRWMN,,Not set,Verified,323e42,ddeef6,ffffff,False,10800.0,,Disabled,tr,Thu Feb 09 07:34:01 +0000 2012,Athens,4404,26,1904,33,unknown,36.978,1.3342,DDLMLKQP0LNDFCLS.png,1368
50S625AAGQ5OJHOO,p4baMaMVhd6,,Set,Verified,742270,e0cddf,742270,False,-14400.0,United States of America,Enabled,en,Tue Apr 28 01:27:20 +0000 2009,Eastern Time (US & Canada),78332,1021,14507,500,business,13.678,3.5801,50S625AAGQ5OJHOO.png,6956
NFLOP2OL14ADMPIT,CO_5_5ko,,Set,Not verified,dd2e44,ddeef6,c0deed,False,-28800.0,,Enabled,en,Sat May 14 13:10:47 +0000 2011,Alaska,152996,155,33510,314,business,37.467,2.3222,NFLOP2OL14ADMPIT.png,100
JI0OGG3SM6PMEAGH,B5WPt,,Not set,Verified,211b1c,ddffcc,211b1c,False,-18000.0,"Living, Loving, and Laughing❤️",Disabled,en,Sat Apr 04 23:53:24 +0000 2009,Quito,10868693,55,10157,17693,unknown,27.396,2.048,JI0OGG3SM6PMEAGH.png,469
A69TOHJREBN3QRE4,Cjjgrs1eLeL7,https://blob/6hz//6tDu1.com,Set,Verified,33aedb,e3e2de,d3f0ed,False,-14400.0,"U.S. born, U.K. residing",Enabled,en,Wed Aug 05 19:57:03 +0000 2009,Eastern Time (US & Canada),157021,4021,36270,1319,business,8.846,7.9258,A69TOHJREBN3QRE4.png,44513
TSN4KINF27A0NQ6I,E2vTO,,Set,Verified,0084b4,ddeef6,c0deed,False,-25200.0,San Francisco,Enabled,en,Fri Mar 07 06:47:45 +0000 2008,Pacific Time (US & Canada),291568,1744,33408,3714,business,13.135,1.879,TSN4KINF27A0NQ6I.png,1208
